user,repos_collab,deleted,site_admin,hireable,email,company,github_star
yash2002109,"yash2002109/Hack-CP-DSA,yash2002109/tic-tac-toe,yash2002109/GSoC-21-Microtasks,yash2002109/wg-value,yash2002109/Assignments-2021,yash2002109/sdg-site,yash2002109/gsoc-21,yash2002109/governance,yash2002109/wg-risk,yash2002109/LaTeX-Gboard-Dictionary,yash2002109/CHAOSS,yash2002109/metrics,yash2002109/MARS,yash2002109/FMC-Weekend,yash2002109/Random-APIs,yash2002109/wg-evolution,yash2002109/wg-diversity-inclusion,yash2002109/translations,yash2002109/gsoc_22-microtasks,yash2002109/developer-portfolio,yash2002109/chaoss-workspace,chaoss/MARS,yash2002109/wg-common,yash2002109/website",True,False,False,,,False
yash121217,,True,False,False,,,False
yashash1511,"yashash1511/win11-settings,Shadofer/win11Svelte,yashash1511/win11bot,yashash1511/portfolio,win11react/.github,yashash1511/yashash1511,yashash1511/win11React-Lite,blueedgetechno/androidInReact,yashash1511/Build-Upload-GH-Pages,yashash1511/hactoberfest2022,yashash1511/pr-preview,yashash1511/coolpool,yashash1511/Win11-Settings-Svelte,yashash1511/Jarvis-Voice-assistant,yashash1511/friday-voice-assistant,yashash1511/achievements,blueedgetechno/win11React,yashash1511/yashash.cf,yashash1511/win11React,yashash1511/redirect,yashash1511/react-pages,win11react/store,yashash1511/top-github-users,yashash1511/Win11-Settings-React,yashash1511/GitHubGraduation-2022,yashash1511/windows11,yashash1511/jekyll-now,yashash1511/win11Svelte,cupofcoffebruh/windows11-settings,yashash1511/Eye,yashash1511/docs,yashash1511/action,Posandu/Win11_Svelte,yashash1511/moreorless,yashash1511/Voice-assistant,yashash1511/action-test,yashash1511/syllabus,yashash1511/win11-settings-React,Posandu/win11React,yashash1511/Build-Upload-Github-Pages,yashash1511/win11-settings-in-HTML-CSS,yashash1511/More-or-Less,yashash1511/Win11_Svelte,yashash1511/pr,win11react/docs,win11react/oobe,yashash1511/voice-assistant,yashash1511/try,yashash1511/portfolio-2.0,yashash1511/yashash1511.github.io,yashash1511/androidInReact,yashash1511/NewsAPI,yashash1511/Simple-Blog-Template,yashash1511/macos-web,win11react/api-cache,yashash1511/resume.github.com,yashash1511/windows11-settings,yashash1511/register,yashash1511/win11settings-react,yashash1511/Portfolio,yashash1511/moreorless.ml,win11react/ms-todo-svelte,win11react/NewsAPI,yashash1511/Win11-Svelte,yashash1511/win11-settings-react,yashash1511/SimpleBlog,yashash1511/windows11-settings-legacy",True,False,False,,,False
yasser1133,"yasser1133/bouns-sheet2,yasser1133/Assignment,AYA-NASH/PhoneBook,yasser1133/bouns,yasser1133/Assignment1,yasser1133/Assignment-tables-1,yasser1133/bouns-sheet",True,False,False,,,False
yashshah2820,"darshanhande11/algos,iiitv/iiitv.github.com,yashshah2820/cerebro-backend-2020,yashshah2820/thequiz,soshiki-iiitv/studybuddy-backend,yashshah2820/Music,iiitv/Odyssy,iiitv/sol,iiitv/getmein-web,soshiki-iiitv/studybuddy-web,yashshah2820/Mysite,yashshah2820/Django-Implementation,yashshah2820/complete-javascript-course,yashshah2820/Tune,nlok5923/algos,yashshah2820/Design-and-Analysis-of-Algorithms,yashshah2820/dice-game,Chirag-Mathur/algos,yashshah2820/Hello-World1,iiitv/club_calender,yashshah2820/hackiiitv18-submissions,The-Keshav-Agarwal/algos,yashshah2820/vms,iiitv/studybuddy-web,yashshah2820/studybuddy-web,iiitv/resources,yashshah2820/studybuddy-backend,yashshah2820/getmein-web,yashshah2820/Algorithms,yashshah2820/coursera,yashshah2820/cerebro-web-2019,yashshah2820/resources,iiitv/algos,iiitv/studybuddy-backend,yashshah2820/cerebro-web-2020,yashshah2820/portal,yashshah2820/school-management,yashshah2820/Data-Structure,yashshah2820/Django-Implemetation,yashshah2820/Odyssy,Monik09/algos,iiitv/club-collaboration-frontend,yashshah2820/yashshah2820,himanshusanecha/algos,yashshah2820/budget,iiitv/contribute-a-thon",True,False,False,,,False
yashhanda,"yashhanda/forces,yashhanda/revision,yashhanda/Advanced_DS,yashhanda/chef,yashhanda/hackerrank,yashhanda/java_lab,yashhanda/Software-Engineering-Lab,yashhanda/java-lab,yashhanda/levelup-2020",True,False,False,,,False
yasutahirosi,"yasutahirosi/SAS,yasutahirosi/Python,yasutahirosi/Clinical-trials,yasutahirosi/Compare,yasutahirosi/joyful-pandas,yasutahirosi/lawstudio,yasutahirosi/R,yasutahirosi/Myleetcode",True,False,False,,,False
yasiruser,"yasiruser/Uppgift1-yasir,sonjaperic/Memoria,yasiruser/Uppgift_1,yasiruser/Memoria",True,False,False,,,False
yaswanthv007,,True,False,False,,,False
yassinebndd,"yassinebndd/web,yassinebndd/Pirates-Launcher,yassinebndd/yassinebndd.github.io,yassinebndd/Pirates-Rp-Web-Site",True,False,False,,,False
